,1058,2023.03.11,13,"2,058,020,250원",60,"74,317,398원","3,074","1,450,568원","152,446","50,000원","2,545,208","5,000원",11,23,25,30,32,40,42
,1057,2023.03.04,17,"1,616,069,714원",664,"6,895,880원","2,962","1,545,870원","146,471","50,000원","2,461,496","5,000원",8,13,19,27,40,45,12
,1056,2023.02.25,14,"1,969,662,456원",81,"56,739,248원","3,223","1,425,964원","150,996","50,000원","2,464,595","5,000원",13,20,24,32,36,45,29
,1055,2023.02.18,11,"2,362,815,205원",92,"47,085,086원","3,413","1,269,215원","165,590","50,000원","2,662,001","5,000원",4,7,12,14,22,33,31
,1054,2023.02.11,9,"3,147,925,709원",66,"71,543,767원","2,714","1,739,827원","140,308","50,000원","2,407,955","5,000원",14,19,27,28,30,45,33
,1053,2023.02.04,7,"4,090,367,411원",64,"74,563,990원","2,702","1,766,135원","136,905","50,000원","2,367,764","5,000원",22,26,29,30,34,45,15
,1052,2023.01.28,11,"2,341,682,762원",108,"39,750,788원","2,926","1,467,220원","148,178","50,000원","2,405,830","5,000원",5,17,26,27,35,38,1
,1051,2023.01.21,18,"1,669,558,480원",70,"71,552,507원","2,824","1,773,611원","143,314","50,000원","2,477,370","5,000원",21,26,30,32,33,35,44
,1050,2023.01.14,17,"1,535,083,280원",70,"62,134,324원","2,866","1,517,587원","144,610","50,000원","2,402,116","5,000원",6,12,31,35,38,43,17
,1049,2023.01.07,15,"1,727,810,100원",89,"48,533,992원","2,968","1,455,366원","147,061","50,000원","2,462,622","5,000원",3,5,13,20,21,37,17
2022,1048,2022.12.31,17,"1,612,494,508원",102,"44,791,515원","3,817","1,196,944원","170,086","50,000원","2,721,555","5,000원",6,12,17,21,32,39,30
,1047,2022.12.24,9,"2,748,797,875원",83,"49,677,071원","2,728","1,511,436원","139,530","50,000원","2,313,403","5,000원",2,20,33,40,42,44,32
,1046,2022.12.17,12,"2,011,415,719원",57,"70,575,991원","2,959","1,359,524원","139,560","50,000원","2,260,269","5,000원",7,16,25,29,35,36,28
,1045,2022.12.10,13,"1,990,060,443원",67,"64,355,189원","2,699","1,597,554원","135,872","50,000원","2,280,432","5,000원",6,14,15,19,21,41,37
,1044,2022.12.03,8,"3,136,941,235원",72,"58,091,505원","2,597","1,610,547원","134,226","50,000원","2,254,796","5,000원",12,17,20,26,28,36,4
,1043,2022.11.26,17,"1,468,646,956원",86,"48,385,656원","3,156","1,318,494원","155,087","50,000원","2,495,858","5,000원",3,5,12,22,26,31,19
,1042,2022.11.19,20,"1,240,663,669원",100,"41,355,456원","3,567","1,159,391원","157,156","50,000원","2,462,593","5,000원",5,14,15,23,34,43,4
,1041,2022.11.12,25,"935,091,165원",85,"45,837,803원","3,947","987,133원","167,535","50,000원","2,620,869","5,000원",6,7,9,11,17,18,45
,1040,2022.11.05,7,"3,660,482,625원",63,"67,786,716원","2,583","1,653,335원","133,245","50,000원","2,235,373","5,000원",8,16,26,29,31,36,11
,1039,2022.10.29,16,"1,585,019,672원",80,"52,833,990원","2,773","1,524,241원","140,403","50,000원","2,359,126","5,000원",2,3,6,19,36,39,26
,1038,2022.10.22,15,"1,627,457,225원",77,"52,839,521원","3,364","1,209,466원","154,690","50,000원","2,436,512","5,000원",7,16,24,27,37,44,2
,1037,2022.10.15,15,"1,708,576,825원",78,"54,762,078원","2,713","1,574,435원","137,021","50,000원","2,279,500","5,000원",2,14,15,22,27,33,31
,1036,2022.10.08,9,"2,837,323,167원",64,"66,499,762원","2,593","1,641,337원","133,443","50,000원","2,231,388","5,000원",2,5,22,32,34,45,39
,1035,2022.10.01,8,"3,231,193,735원",71,"60,679,695원","2,848","1,512,732원","141,624","50,000원","2,366,499","5,000원",9,14,34,35,41,42,2
,1034,2022.09.24,9,"2,868,856,209원",66,"65,201,278원","2,898","1,484,916원","142,939","50,000원","2,400,364","5,000원",26,31,32,33,38,40,11
,1033,2022.09.17,13,"1,913,414,943원",79,"52,477,625원","3,083","1,344,708원","145,505","50,000원","2,376,004","5,000원",3,11,15,20,35,44,10
,1032,2022.09.10,10,"2,675,257,538원",90,"49,541,807원","3,078","1,448,591원","149,807","50,000원","2,458,611","5,000원",1,6,12,19,36,42,28
,1031,2022.09.03,8,"3,213,957,563원",64,"66,957,450원","2,789","1,536,493원","132,815","50,000원","2,247,015","5,000원",6,7,22,32,35,36,19
,1030,2022.08.27,19,"1,276,406,507원",104,"38,864,942원","3,278","1,233,055원","154,929","50,000원","2,473,576","5,000원",2,5,11,17,24,29,9
,1029,2022.08.20,10,"2,527,848,450원",62,"67,952,916원","2,614","1,611,738원","125,573","50,000원","2,136,972","5,000원",12,30,32,37,39,41,24
,1028,2022.08.13,20,"1,181,235,132원",91,"43,268,687원","2,810","1,401,228원","142,778","50,000원","2,333,653","5,000원",5,7,12,13,18,35,23
,1027,2022.08.06,10,"2,460,504,338원",83,"49,407,718원","2,700","1,518,830원","134,097","50,000원","2,217,201","5,000원",14,16,27,35,39,45,5
,1026,2022.07.30,15,"1,619,118,475원",76,"53,260,477원","2,786","1,452,907원","138,907","50,000원","2,290,094","5,000원",5,12,13,31,32,41,34
,1025,2022.07.23,4,"6,118,853,344원",69,"59,119,356원","2,671","1,527,232원","134,665","50,000원","2,258,426","5,000원",8,9,20,25,29,33,7
,1024,2022.07.16,8,"3,020,323,500원",63,"63,922,191원","2,616","1,539,411원","134,065","50,000원","2,224,097","5,000원",9,18,20,22,38,44,10
,1023,2022.07.09,9,"2,745,677,875원",72,"57,201,623원","2,506","1,643,463원","127,810","50,000원","2,172,239","5,000원",10,14,16,18,29,35,25
,1022,2022.07.02,5,"4,866,468,075원",63,"64,371,271원","2,580","1,571,857원","127,962","50,000원","2,155,059","5,000원",5,6,11,29,42,45,28
,1021,2022.06.25,12,"2,108,962,250원",56,"75,320,081원","2,461","1,713,907원","126,484","50,000원","2,182,497","5,000원",12,15,17,24,29,45,16
,1020,2022.06.18,13,"1,966,431,520원",77,"55,332,489원","2,817","1,512,461원","138,221","50,000원","2,300,467","5,000원",12,27,29,38,41,45,6
,1019,2022.06.11,50,"438,565,140원",75,"48,729,460원","5,823","627,634원","192,646","50,000원","2,506,493","5,000원",1,4,13,17,34,39,6
,1018,2022.06.04,2,"12,361,744,688원",62,"66,460,993원","2,693","1,530,109원","130,602","50,000원","2,216,230","5,000원",3,19,21,25,37,45,35
,1017,2022.05.28,7,"3,517,684,822원",70,"58,628,081원","2,596","1,580,881원","133,621","50,000원","2,235,724","5,000원",12,18,22,23,30,34,32
,1016,2022.05.21,11,"2,260,660,671원",68,"60,949,185원","2,686","1,543,018원","132,413","50,000원","2,202,914","5,000원",15,26,28,34,41,42,44
,1015,2022.05.14,8,"3,051,105,610원",102,"39,883,734원","2,880","1,412,549원","144,321","50,000원","2,304,033","5,000원",14,23,31,33,37,40,44
,1014,2022.05.07,10,"2,410,449,338원",69,"58,223,414원","2,849","1,410,115원","143,906","50,000원","2,372,712","5,000원",3,11,14,18,26,27,21
,1013,2022.04.30,5,"5,047,570,725원",79,"53,244,417원","2,586","1,626,570원","128,697","50,000원","2,157,701","5,000원",21,22,26,34,36,41,32
,1012,2022.04.23,13,"1,861,944,318원",76,"53,081,746원","2,882","1,399,797원","141,514","50,000원","2,324,952","5,000원",5,11,18,20,35,45,3
,1011,2022.04.16,11,"2,220,348,512원",76,"53,561,039원","2,818","1,444,514원","137,485","50,000원","2,292,065","5,000원",1,9,12,26,35,38,42
,1010,2022.04.09,8,"3,119,380,079원",66,"63,017,780원","2,781","1,495,568원","136,828","50,000원","2,278,193","5,000원",9,12,15,25,34,36,3
,1009,2022.04.02,15,"1,702,462,825원",69,"61,683,436원","2,632","1,617,081원","133,476","50,000원","2,232,525","5,000원",15,23,29,34,40,44,20
,1008,2022.03.26,11,"2,267,377,910원",97,"42,854,222원","2,826","1,470,935원","141,072","50,000원","2,311,009","5,000원",9,11,30,31,41,44,33
,1007,2022.03.19,9,"2,718,786,375원",70,"58,259,709원","2,844","1,433,960원","137,134","50,000원","2,256,573","5,000원",8,11,16,19,21,25,40
,1006,2022.03.12,9,"2,855,602,125원",65,"65,898,511원","2,487","1,722,318원","131,234","50,000원","2,288,458","5,000원",8,11,15,16,17,37,36
,1005,2022.03.05,12,"2,061,199,344원",84,"49,076,175원","2,798","1,473,338원","143,067","50,000원","2,349,017","5,000원",8,13,18,24,27,29,17
,1004,2022.02.26,10,"2,576,251,913원",68,"63,143,430원","2,785","1,541,743원","140,047","50,000원","2,340,772","5,000원",7,15,30,37,39,44,18
,1003,2022.02.19,14,"1,811,116,822원",66,"64,029,383원","2,649","1,595,297원","133,896","50,000원","2,247,475","5,000원",1,4,29,39,43,45,31
,1002,2022.02.12,8,"3,088,449,563원",85,"48,446,268원","3,193","1,289,676원","155,418","50,000원","2,436,676","5,000원",17,25,33,35,38,45,15
,1001,2022.02.05,12,"2,077,279,594원",66,"62,947,867원","2,761","1,504,730원","140,255","50,000원","2,346,904","5,000원",6,10,12,14,20,42,15
,1000,2022.01.29,22,"1,246,819,620원",109,"41,941,945원","4,018","1,137,798원","180,052","50,000원","2,747,686","5,000원",2,8,19,22,32,42,39
,999,2022.01.22,16,"1,513,274,790원",67,"60,229,843원","2,943","1,371,186원","143,217","50,000원","2,369,326","5,000원",1,3,9,14,18,28,34
,998,2022.01.15,12,"2,076,499,657원",53,"78,358,478원","2,648","1,568,354원","129,576","50,000원","2,227,628","5,000원",13,17,18,20,42,45,41
,997,2022.01.08,19,"1,253,749,560원",85,"46,708,317원","3,692","1,075,354원","155,887","50,000원","2,331,995","5,000원",4,7,14,16,24,44,20
,996,2022.01.01,18,"1,491,185,771원",86,"52,018,109원","3,313","1,350,305원","155,856","50,000원","2,546,181","5,000원",6,11,15,24,32,39,28
2021,995,2021.12.25,7,"3,447,271,875원",69,"58,287,206원","2,793","1,439,964원","138,372","50,000원","2,269,218","5,000원",1,4,13,29,38,39,7
,994,2021.12.18,12,"1,861,582,063원",70,"53,188,059원","2,803","1,328,279원","137,937","50,000원","2,216,661","5,000원",1,3,8,24,27,35,28
,993,2021.12.11,6,"3,991,197,063원",70,"57,017,101원","2,732","1,460,907원","132,583","50,000원","2,220,620","5,000원",6,14,16,18,24,42,44
,992,2021.12.04,12,"1,986,955,563원",58,"68,515,710원","2,373","1,674,636원","124,311","50,000원","2,105,282","5,000원",12,20,26,33,44,45,24
,991,2021.11.27,8,"2,904,166,032원",110,"35,202,013원","2,969","1,304,218원","138,068","50,000원","2,226,394","5,000원",13,18,25,31,33,44,38
,990,2021.11.20,14,"1,740,095,277원",56,"72,503,970원","2,858","1,420,652원","129,113","50,000원","2,169,219","5,000원",2,4,25,26,36,37,28
,989,2021.11.13,4,"5,826,768,563원",63,"61,658,927원","2,444","1,589,408원","127,891","50,000원","2,158,436","5,000원",17,18,21,27,29,33,26
,988,2021.11.06,9,"2,678,489,375원",61,"65,864,493원","2,663","1,508,725원","129,322","50,000원","2,139,025","5,000원",2,13,20,30,31,41,27
,987,2021.10.30,10,"2,378,711,625원",73,"54,308,485원","2,968","1,335,755원","140,004","50,000원","2,283,682","5,000원",2,4,15,23,29,38,7
,986,2021.10.23,10,"2,375,275,125원",70,"56,554,170원","2,793","1,417,398원","133,889","50,000원","2,231,167","5,000원",7,10,16,28,41,42,40
,985,2021.10.16,10,"2,434,752,975원",62,"65,450,349원","2,581","1,572,229원","126,523","50,000원","2,123,240","5,000원",17,21,23,30,34,44,19
,984,2021.10.09,7,"3,453,006,268원",64,"62,945,427원","2,596","1,551,814원","128,129","50,000원","2,149,335","5,000원",3,10,23,35,36,37,18
,983,2021.10.02,10,"2,503,422,225원",78,"53,491,928원","2,640","1,580,444원","131,780","50,000원","2,196,308","5,000원",13,23,26,31,35,43,15
,982,2021.09.25,8,"3,023,630,672원",81,"49,771,699원","2,931","1,375,472원","139,208","50,000원","2,291,933","5,000원",5,7,13,20,21,44,33
,981,2021.09.18,13,"1,992,863,193원",65,"66,428,774원","2,824","1,528,991원","136,630","50,000원","2,289,650","5,000원",27,36,37,41,43,45,32
,980,2021.09.11,7,"3,409,443,215원",70,"56,824,054원","2,819","1,411,027원","135,751","50,000원","2,237,534","5,000원",3,13,16,23,24,35,14
,979,2021.09.04,14,"1,606,400,518원",79,"47,446,429원","3,414","1,097,911원","154,980","50,000원","2,403,760","5,000원",7,11,16,21,27,33,24
,978,2021.08.28,10,"2,373,391,388원",70,"56,509,319원","2,826","1,399,736원","133,915","50,000원","2,217,326","5,000원",1,7,15,32,34,42,8
,977,2021.08.21,14,"1,669,905,911원",82,"47,517,648원","2,474","1,574,959원","125,781","50,000원","2,097,459","5,000원",2,9,10,14,22,44,16
,976,2021.08.14,7,"3,243,867,215원",69,"54,847,997원","3,085","1,226,747원","142,375","50,000원","2,270,249","5,000원",4,12,14,25,35,37,2
,975,2021.08.07,9,"2,440,410,375원",61,"60,010,092원","2,828","1,294,419원","135,604","50,000원","2,212,347","5,000원",7,8,9,17,22,24,5
,974,2021.07.31,17,"1,317,034,523원",66,"56,539,361원","2,636","1,415,629원","129,473","50,000원","2,149,319","5,000원",1,2,11,16,39,44,32
,973,2021.07.24,8,"2,912,742,750원",42,"92,468,024원","2,257","1,720,717원","117,757","50,000원","2,003,966","5,000원",22,26,31,37,41,42,24
,972,2021.07.17,20,"1,124,886,244원",80,"46,870,261원","2,570","1,458,997원","126,989","50,000원","2,122,398","5,000원",3,6,17,23,37,39,26
,971,2021.07.10,6,"3,725,880,250원",62,"60,094,843원","2,685","1,387,665원","131,409","50,000원","2,171,694","5,000원",2,6,17,18,21,26,7
,970,2021.07.03,14,"1,611,544,045원",87,"43,221,488원","2,479","1,516,850원","124,923","50,000원","2,061,176","5,000원",9,11,16,21,28,36,5
,969,2021.06.26,20,"1,149,427,894원",56,"68,418,328원","2,633","1,455,157원","133,079","50,000원","2,211,803","5,000원",3,9,10,29,40,45,7
,968,2021.06.19,13,"1,667,729,683원",97,"37,251,694원","3,116","1,159,633원","148,150","50,000원","2,329,460","5,000원",2,5,12,14,24,39,33
,967,2021.06.12,4,"5,809,776,094원",69,"56,133,103원","2,475","1,564,923원","121,200","50,000원","2,042,462","5,000원",1,6,13,37,38,40,9
,966,2021.06.05,10,"2,411,303,513원",50,"80,376,784원","2,352","1,708,691원","115,370","50,000원","1,980,202","5,000원",1,21,25,29,34,37,36
,965,2021.05.29,7,"3,403,348,929원",46,"86,316,821원","2,389","1,662,024원","122,129","50,000원","2,043,257","5,000원",2,13,25,28,29,36,34
,964,2021.05.22,10,"2,345,861,063원",52,"75,187,855원","2,447","1,597,781원","123,780","50,000원","2,061,560","5,000원",6,21,36,38,39,43,30
,963,2021.05.15,15,"1,476,478,125원",68,"54,282,285원","3,137","1,176,665원","141,987","50,000원","2,219,439","5,000원",6,12,19,23,34,42,35
,962,2021.05.08,12,"1,940,906,094원",73,"53,175,510원","2,581","1,503,996원","126,528","50,000원","2,119,457","5,000원",1,18,28,31,34,43,40
,961,2021.05.01,9,"2,575,231,209원",73,"52,915,710원","2,716","1,422,256원","133,764","50,000원","2,197,136","5,000원",11,20,29,31,33,42,43
,960,2021.04.24,10,"2,401,133,213원",56,"71,462,298원","2,569","1,557,762원","129,546","50,000원","2,180,006","5,000원",2,18,24,30,32,45,14
,959,2021.04.17,8,"3,015,312,891원",75,"53,605,563원","2,502","1,606,882원","123,802","50,000원","2,072,896","5,000원",1,14,15,24,40,41,35
,958,2021.04.10,15,"1,596,119,675원",67,"59,556,705원","2,470","1,615,506원","131,097","50,000원","2,168,146","5,000원",2,9,10,16,35,37,1
,957,2021.04.03,11,"2,126,634,137원",61,"63,915,234원","2,835","1,375,249원","129,545","50,000원","2,131,893","5,000원",4,15,24,35,36,40,1
,956,2021.03.27,11,"2,022,982,671원",136,"27,270,600원","3,053","1,214,806원","144,650","50,000원","2,325,943","5,000원",10,11,20,21,25,41,40
,955,2021.03.20,12,"2,023,170,188원",71,"56,990,710원","2,650","1,526,921원","130,744","50,000원","2,196,889","5,000원",4,9,23,26,29,33,8
,954,2021.03.13,10,"2,478,795,900원",64,"64,551,977원","2,657","1,554,884원","132,057","50,000원","2,214,839","5,000원",1,9,26,28,30,41,32
,953,2021.03.06,14,"1,640,636,009원",102,"37,530,890원","3,273","1,169,616원","146,120","50,000원","2,331,848","5,000원",7,9,22,27,37,42,34
,952,2021.02.27,9,"2,713,699,834원",93,"43,769,353원","3,039","1,339,438원","141,776","50,000원","2,304,925","5,000원",4,12,22,24,33,41,38
,951,2021.02.20,14,"1,747,552,661원",72,"56,633,652원","2,907","1,402,692원","142,335","50,000원","2,346,154","5,000원",2,12,30,31,39,43,38
,950,2021.02.13,8,"3,281,920,500원",67,"65,311,851원","2,886","1,516,249원","146,270","50,000원","2,422,941","5,000원",3,4,15,22,28,40,10
,949,2021.02.06,10,"2,458,569,713원",65,"63,040,250원","2,594","1,579,652원","130,363","50,000원","2,192,075","5,000원",14,21,35,36,40,44,30
,948,2021.01.30,11,"2,188,548,716원",90,"44,581,548원","2,905","1,381,184원","137,929","50,000원","2,252,913","5,000원",13,18,30,31,38,41,5
,947,2021.01.23,18,"1,275,855,750원",58,"65,992,539원","3,182","1,202,881원","146,908","50,000원","2,351,804","5,000원",3,8,17,20,27,35,26
,946,2021.01.16,11,"2,157,656,182원",71,"55,714,127원","2,949","1,341,371원","138,433","50,000원","2,224,563","5,000원",9,18,19,30,34,40,20
,945,2021.01.09,13,"1,765,554,491원",71,"53,878,424원","2,490","1,536,293원","124,224","50,000원","2,120,882","5,000원",9,10,15,30,33,37,26
,944,2021.01.02,13,"1,961,836,356원",79,"53,805,639원","3,057","1,390,464원","147,665","50,000원","2,440,455","5,000원",2,13,16,19,32,33,42
2020,943,2020.12.26,7,"3,435,045,108원",74,"54,156,117원","2,722","1,472,283원","135,763","50,000원","2,238,429","5,000원",1,8,13,36,44,45,39
,942,2020.12.19,6,"3,761,680,313원",52,"72,340,007원","2,473","1,521,101원","120,907","50,000원","2,045,438","5,000원",10,12,18,35,42,43,39
,941,2020.12.12,16,"1,347,297,422원",87,"41,296,473원","3,275","1,097,037원","145,544","50,000원","2,282,851","5,000원",12,14,25,27,39,40,35
,940,2020.12.05,8,"2,846,071,079원",51,"74,407,088원","2,329","1,629,353원","123,292","50,000원","2,087,480","5,000원",3,15,20,22,24,41,11
,939,2020.11.28,13,"1,708,363,039원",67,"55,245,571원","2,682","1,380,110원","128,408","50,000원","2,127,595","5,000원",4,11,28,39,42,45,6
,938,2020.11.21,10,"2,249,466,563원",64,"58,579,859원","2,531","1,481,277원","124,971","50,000원","2,096,955","5,000원",4,8,10,16,31,36,9
,937,2020.11.14,11,"2,058,420,819원",57,"66,206,518원","2,480","1,521,683원","124,141","50,000원","2,092,601","5,000원",2,10,13,22,29,40,26
,936,2020.11.07,14,"1,492,069,179원",77,"45,214,218원","2,864","1,215,606원","140,160","50,000원","2,252,623","5,000원",7,11,13,17,18,29,43
,935,2020.10.31,13,"1,711,055,424원",120,"30,894,057원","2,933","1,263,992원","134,376","50,000원","2,118,071","5,000원",4,10,20,32,38,44,18
,934,2020.10.24,4,"5,765,772,844원",66,"58,240,130원","2,359","1,629,440원","116,726","50,000원","1,985,417","5,000원",1,3,30,33,36,39,12
,933,2020.10.17,8,"2,927,797,079원",63,"61,963,960원","2,215","1,762,407원","114,043","50,000원","1,962,088","5,000원",23,27,29,31,36,45,37
,932,2020.10.10,7,"3,390,022,983원",64,"61,797,294원","2,420","1,634,309원","120,969","50,000원","2,067,196","5,000원",1,6,15,36,37,38,5
,931,2020.10.03,8,"2,957,108,063원",54,"73,015,014원","2,596","1,518,803원","121,943","50,000원","2,041,653","5,000원",14,15,23,25,35,43,32
,930,2020.09.26,8,"2,832,418,829원",55,"68,664,699원","2,776","1,360,432원","128,480","50,000원","2,124,548","5,000원",8,21,25,38,39,44,28
,929,2020.09.19,16,"1,308,035,157원",91,"38,330,701원","3,028","1,151,947원","140,880","50,000원","2,244,712","5,000원",7,9,12,15,19,23,4
,928,2020.09.12,7,"3,134,591,358원",81,"45,148,436원","2,639","1,385,761원","121,873","50,000원","2,011,931","5,000원",3,4,10,20,28,44,30
,927,2020.09.05,6,"3,714,203,875원",63,"58,955,618원","2,331","1,593,396원","118,446","50,000원","1,979,589","5,000원",4,15,22,38,41,43,26
,926,2020.08.29,10,"2,032,490,663원",72,"47,048,395원","2,923","1,158,907원","133,167","50,000원","2,085,580","5,000원",10,16,18,20,25,31,6
,925,2020.08.22,12,"1,771,080,532원",68,"52,090,604원","2,335","1,516,986원","117,863","50,000원","1,944,019","5,000원",13,24,32,34,39,42,4
,924,2020.08.15,9,"2,382,430,667원",69,"51,791,972원","2,198","1,625,863원","113,214","50,000원","1,920,852","5,000원",3,11,34,42,43,44,13
,923,2020.08.08,8,"2,667,554,625원",56,"63,513,206원","2,376","1,496,945원","115,877","50,000원","1,937,187","5,000원",3,17,18,23,36,41,26
,922,2020.08.01,6,"3,417,904,500원",89,"38,403,422원","2,876","1,188,423원","136,052","50,000원","2,097,501","5,000원",2,6,13,17,27,43,36
